Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W,Log Transistors (million),Log FP16 GFLOPS,Log FP32 GFLOPS,Log FP64 GFLOPS
3511,AMD FirePro V7900 SDI,GPU,2011-05-24,40.0,1.0078885232343888,1.7901894543083188,2640.0,-0.7207653365160873,TSMC,AMD,0.0,1856.0,464.0,high <200,2011.0,6.786632390745501,0.0,12.373333333333331,3.0933333333333333,1.0261791860814775,-0.3351558160293431,1.4755138328038842,2.272104750466888
3512,AMD Radeon R5 340 OEM,GPU,2015-05-05,28.0,-0.1924452219154178,-0.901107985897033,950.0,-0.7160864649218186,TSMC,AMD,0.0,599.0,37.44,medium <100,2015.0,12.337662337662335,0.0,9.215384615384616,0.576,0.3405581047794485,-0.3351558160293431,1.1376765518741765,1.118527268759406
3513,AMD Radeon HD 6480G IGP,GPU,2011-06-14,32.0,-0.6160924260859378,0.3927850142016938,1178.0,-0.9837179201139904,TSMC,AMD,0.0,213.1,0.0,medium <100,2011.0,5.18942731277533,0.0,6.088571428571428,0.0,0.4848164856266136,-0.3351558160293431,0.8295331015308567,-0.5700492493931122
3514,NVIDIA Quadro RTX 3000 Mobile,GPU,2019-05-27,12.0,0.0193783801698421,2.2732428410118435,10800.0,-0.514894986368263,TSMC,NVIDIA,10600.0,5299.0,165.6,medium <100,2019.0,24.26966292134832,132.5,66.2375,2.07,1.9716319125570845,3.4049970100697715,1.7891169447213555,1.7971311998337798
3515,NVIDIA GeForce 9650M GS,GPU,2008-03-13,80.0,-0.7008218669200419,-0.1075202791698139,289.0,-0.814342768401462,TSMC,NVIDIA,0.0,80.0,0.0,low<30,2008.0,1.7100591715976332,0.0,2.7586206896551726,0.0,-0.4566488996503127,-0.3351558160293431,0.538880473651088,-0.5700492493931122
3516,AMD Radeon RX 5600M,GPU,2020-07-07,7.0,1.0078885232343888,0.59980789421749,10300.0,-0.4306752976714257,TSMC,AMD,11660.0,5829.0,364.3,high <200,2020.0,41.03585657370518,77.73333333333333,38.86,2.4286666666666665,1.9398158469064208,3.443453581695358,1.817617278115899,2.160437527599913
3517,Intel HD Graphics 4400,GPU,2013-09-03,22.0,-0.8279160281711978,-0.2886652991836356,624.0,-1.2120468539143046,Intel,Intel,0.0,368.0,92.0,low<30,2013.0,4.216216216216216,0.0,18.4,4.6,0.0587896659076023,-0.3351558160293431,0.9923095730158532,1.527356697289984
3518,ATI Fire GL4,GPU,2001-03-14,40.0,-0.1924452219154178,-0.2196576725117035,624.0,-1.258835569856992,IBM,ATI,0.0,0.0,0.0,,2001.0,4.0,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3519,NVIDIA GeForce 9800 GTX,GPU,2008-03-28,65.0,0.8666727885108821,1.2295024875988705,754.0,-0.7675540524587747,TSMC,NVIDIA,0.0,432.1,0.0,high <200,2008.0,2.3271604938271606,0.0,3.086428571428572,0.0,0.1856344743864468,-0.3351558160293431,1.0402053542322531,-0.5700492493931122
3520,AMD Radeon HD 7470A,GPU,2012-01-05,40.0,-0.7573081608094445,-0.9873675192369482,370.0,-0.814342768401462,TSMC,AMD,0.0,200.0,0.0,low<30,2012.0,5.522388059701493,0.0,8.0,0.0,-0.291304121614189,-0.3351558160293431,0.8106530380534099,-0.5700492493931122
3521,NVIDIA GeForce GTX 680 Mac Edition,GPU,2013-04-03,28.0,1.6433593294901687,0.9707238875791252,3540.0,-0.4578127529181844,TSMC,NVIDIA,0.0,3250.0,135.4,high <200,2013.0,12.040816326530612,0.0,16.666666666666668,0.6943589743589744,1.223026321625205,-0.3351558160293431,1.6429691556659314,1.7045817595592014
3522,AMD Radeon HD 8330E,GPU,2013-04-23,28.0,-0.8985238955329512,-0.6164515258753132,1178.0,-0.9341218812147416,TSMC,AMD,0.0,127.2,7.952,low<30,2013.0,10.709090909090907,0.0,8.48,0.5301333333333333,0.4848164856266136,-0.3351558160293431,0.6761765233714369,0.4442154789019266
3523,AMD Radeon HD 6850,GPU,2010-10-21,40.0,0.6830923333703235,0.6343117075534561,1700.0,-0.6739766205734,TSMC,AMD,0.0,1488.0,0.0,high <200,2010.0,6.666666666666667,0.0,11.716535433070868,0.0,0.730865515487992,-0.3351558160293431,1.4094714309043646,-0.5700492493931122
3524,AMD Radeon RX 460,GPU,2016-08-08,14.0,-0.0512294871919111,-0.5043141325334235,3000.0,-0.3792077101344697,GF,AMD,2150.0,2150.0,134.4,medium <100,2016.0,24.390243902439025,28.666666666666668,28.666666666666668,1.792,1.1119577249160484,2.761368523792076,1.5194620258863347,1.7011767553588593
3525,AMD Radeon HD 6790,GPU,2011-04-04,40.0,1.0078885232343888,0.6343117075534561,1700.0,-0.6131512898479065,TSMC,AMD,0.0,1344.0,0.0,high <200,2011.0,6.666666666666667,0.0,8.96,0.0,0.730865515487992,-0.3351558160293431,1.3790571559105789,-0.5700492493931122
3526,ATI All-In-Wonder X800 VE,GPU,2005-04-27,130.0,-0.1924452219154178,0.8585864942372354,160.0,-1.0014976321722115,TSMC,ATI,0.0,0.0,0.0,,2005.0,0.5693950177935944,0.0,0.0,0.0,-0.8516678818160152,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3527,NVIDIA Tesla D870,GPU,2007-05-02,90.0,6.232870708004136,2.609655021037512,681.0,-0.8377371263728057,TSMC,NVIDIA,0.0,345.6,0.0,,2007.0,1.4070247933884297,0.0,0.6646153846153846,0.0,0.1173756358318831,-0.3351558160293431,0.9735829166899638,-0.5700492493931122
3528,NVIDIA GeForce GTX 470M,GPU,2010-09-03,40.0,-0.0512294871919111,1.2985101142708029,1950.0,-0.8985624570982993,TSMC,NVIDIA,0.0,616.3,51.36,medium <100,2010.0,5.873493975903615,0.0,8.217333333333332,0.6848,0.822912127638346,-0.3351558160293431,1.1461765409917797,1.2615338311113449
3529,NVIDIA Quadro P1000,GPU,2017-02-07,14.0,-0.4466335444177298,-0.4266805525274998,3300.0,-0.2145114300162101,Samsung,NVIDIA,29.6,1894.0,59.2,medium <100,2017.0,25.0,0.6297872340425532,40.297872340425535,1.2595744680851064,1.1759150113028245,1.0453029172186092,1.4815710934792856,1.3260993894368498
3530,NVIDIA GeForce GT 710,GPU,2016-01-26,40.0,-0.7008218669200419,-0.8838560792290501,292.0,-0.6412245194135189,TSMC,NVIDIA,0.0,155.5,12.96,low<30,2016.0,3.6962025316455698,0.0,5.362068965517241,0.4468965517241379,-0.4497405338238638,-0.3351558160293431,0.7358218181196381,0.6498188151741855
3531,NVIDIA GeForce4 MX 420,GPU,2002-02-06,150.0,-0.1924452219154178,-1.0046194259049313,29.0,-1.1652581379716171,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0,-1.979518504515129,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3532,NVIDIA GeForce GT 555M,GPU,2011-10-27,40.0,-0.6160924260859378,0.4876705008756004,1170.0,-0.9079202002868368,TSMC,NVIDIA,0.0,302.4,25.2,medium <100,2011.0,4.915966386554622,0.0,8.639999999999999,0.72,0.480246207855315,-0.3351558160293431,0.933776625961079,0.9411416729299024
3533,NVIDIA GeForce4 488 Go,GPU,2002-03-01,150.0,-0.1924452219154178,-1.0046194259049313,29.0,-1.11846942202893,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0,-1.979518504515129,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3534,ATI Radeon 7500 LE,GPU,2001-08-14,150.0,-0.7855513077541458,-0.849352265893084,60.0,-1.1652581379716171,TSMC,ATI,0.0,0.0,0.0,low<30,2001.0,0.7228915662650602,0.0,0.0,0.0,-1.5031432301233638,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3535,NVIDIA GeForce GT 620M,GPU,2012-08-23,40.0,-0.8985238955329512,-0.564695805871364,585.0,-0.7815906672415809,TSMC,NVIDIA,0.0,253.4,21.12,low<30,2012.0,5.043103448275862,0.0,16.893333333333334,1.408,0.0155393316786978,-0.3351558160293431,0.8811047136206058,0.8628106670682966
3536,NVIDIA CMP 30HX,GPU,2021-02-25,12.0,0.6548491864256222,0.88446435423921,6600.0,0.032532990161179,TSMC,NVIDIA,10050.0,5027.0,157.1,high <200,2021.0,23.239436619718308,80.4,40.216,1.2568,1.6410931943156697,3.3834987343502867,1.7733628388328289,1.7728985438477949
3537,AMD Radeon R7 M270DX,GPU,2014-01-07,28.0,-0.1924452219154178,-1.0822530059108548,690.0,-0.6692977489791313,TSMC,AMD,0.0,547.2,34.2,,2014.0,12.321428571428571,0.0,8.418461538461539,0.5261538461538462,0.1261759258842844,-0.3351558160293431,1.110677546723806,1.077782031828306
3538,NVIDIA GeForce Go 7900 GTX,GPU,2006-04-18,90.0,-0.4748766913624311,0.1253804608479569,278.0,-0.9313145582581804,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,1.4183673469387754,0.0,0.0,0.0,-0.4826058295812638,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3539,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,-0.6160924260859378,0.4876705008756004,1170.0,-0.7675540524587747,TSMC,NVIDIA,0.0,388.8,32.4,medium <100,2012.0,4.915966386554622,0.0,11.108571428571429,0.9257142857142856,0.480246207855315,-0.3351558160293431,1.0087073687397885,1.0534928306008644
3540,NVIDIA NVS 5200M,GPU,2012-09-17,40.0,-0.7573081608094445,-0.564695805871364,585.0,-0.770361375415336,TSMC,NVIDIA,0.0,258.0,21.5,low<30,2012.0,5.043103448275862,0.0,10.32,0.86,0.0155393316786978,-0.3351558160293431,0.8864633493635272,0.8706925444695681
3541,NVIDIA GeForce GTX 850M,GPU,2014-03-12,28.0,-0.4748766913624311,-0.2886652991836356,1870.0,-0.5551332820789742,TSMC,NVIDIA,0.0,1155.0,36.08,medium <100,2014.0,12.635135135135137,0.0,25.666666666666668,0.8017777777777777,0.7948072605749029,-0.3351558160293431,1.3337759969188188,1.1018590563406536
3542,NVIDIA GRID M6-8Q,GPU,2015-08-30,28.0,0.3018098496168555,1.8678230343142423,5200.0,-0.7235726594726486,TSMC,NVIDIA,0.0,2218.0,69.31,medium <100,2015.0,13.06532663316583,0.0,22.18,0.6931,1.4810855143484307,-0.3351558160293431,1.5287688858437147,1.3979356131025475
3543,NVIDIA GeForce GTX 1060 6 GB,GPU,2016-07-19,16.0,0.5842413190638688,0.1598842741839229,4400.0,0.0100744065086891,TSMC,NVIDIA,68.36,4375.0,136.7,high <200,2016.0,22.0,0.5696666666666667,36.458333333333336,1.1391666666666669,1.368972763826313,1.3755115198621848,1.731831784729197,1.70897113488443
3544,NVIDIA GeForce GTX 745 OEM,GPU,2014-02-18,28.0,-0.3336609566389245,-0.2886652991836356,1870.0,-0.4325468463091332,TSMC,NVIDIA,0.0,793.3,24.79,medium <100,2014.0,12.635135135135137,0.0,14.423636363636362,0.4507272727272727,0.7948072605749029,-0.3351558160293431,1.2215631130386015,0.9338430960441056
3545,AMD Radeon Pro WX 7130 Mobile,GPU,2017-03-01,14.0,0.7254570537873755,0.4359147808716513,5700.0,-0.2875018268868024,GF,AMD,0.0,5728.0,358.0,high <200,2017.0,24.56896551724138,0.0,44.06153846153846,2.753846153846154,1.5427006488519084,-0.3351558160293431,1.812391477806823,2.1523874853126435
3546,Matrox Parhelia DL256,GPU,2001-01-01,150.0,-0.1924452219154178,-0.0643905124998563,80.0,-1.2120468539143046,UMC,Other,0.0,0.0,0.0,,2001.0,0.4597701149425287,0.0,0.0,0.0,-1.3127913442270704,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3547,NVIDIA Quadro FX 4000 SDI,GPU,2004-04-19,130.0,1.0078885232343888,0.3755331075337108,222.0,-1.0014976321722115,TSMC,NVIDIA,0.0,0.0,0.0,high <200,2004.0,0.9866666666666668,0.0,0.0,0.0,-0.632994244641777,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3548,NVIDIA GeForce 8400 GS Rev. 3,GPU,2010-07-12,40.0,-0.7573081608094445,-1.0736270525768632,260.0,-0.9125990718811056,TSMC,NVIDIA,0.0,19.68,0.0,low<30,2010.0,4.56140350877193,0.0,0.7872,0.0,-0.5273728785243987,-0.3351558160293431,0.1306240287371534,-0.5700492493931122
3549,ATI Radeon X1950 XTX Uber Edition,GPU,2007-01-19,90.0,0.6548491864256222,1.4710291809506328,384.0,-0.7722329240530434,TSMC,ATI,0.0,0.0,0.0,high <200,2007.0,1.0909090909090908,0.0,0.0,0.0,-0.2664399103920438,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3550,ATI Radeon X1650 XT AGP,GPU,2006-10-30,80.0,-0.3336609566389245,0.4186628742036683,330.0,-0.8938835855040306,TSMC,ATI,0.0,0.0,0.0,medium <100,2006.0,1.434782608695652,0.0,0.0,0.0,-0.3678835900723938,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3552,Intel HD Graphics 4000,GPU,2012-05-14,22.0,-0.4748766913624311,-0.4180545991935083,1200.0,-0.7909484104301184,Intel,Intel,0.0,256.0,64.0,medium <100,2012.0,9.022556390977444,0.0,5.688888888888889,1.4222222222222225,0.4972266315379331,-0.3351558160293431,0.8841452976733154,1.3615982956553352
3553,NVIDIA GeForce3 Ti200,GPU,2001-10-01,150.0,-0.1924452219154178,-0.4611843658634659,57.0,-1.2354412118856484,TSMC,NVIDIA,0.0,0.0,0.0,,2001.0,0.4453125,0.0,0.0,0.0,-1.5369952913461251,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3554,NVIDIA GeForce GTX 580 Rev. 2,GPU,2011-06-06,40.0,2.3353164296353515,2.920189341061207,3000.0,-0.6767839435299613,TSMC,NVIDIA,0.0,1581.0,197.6,,2011.0,5.769230769230769,0.0,6.479508196721311,0.8098360655737704,1.1119577249160484,-0.3351558160293431,1.4275880266146468,1.8784328853364964
3555,Intel Extreme Graphics 2,GPU,2003-12-03,130.0,-0.1924452219154178,-0.2886652991836356,624.0,-1.2120468539143046,Intel,Intel,0.0,0.0,0.0,,2003.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3556,Intel UHD Graphics 620,GPU,2017-09-01,14.0,-0.8985238955329512,-0.2886652991836356,624.0,-1.11846942202893,Intel,Intel,768.0,384.0,96.0,low<30,2017.0,4.216216216216216,51.2,25.6,6.4,0.0587896659076023,2.3463039437075035,1.0050022867010586,1.5468432810771535
3557,NVIDIA GeForce 6610 XL,GPU,2004-11-14,110.0,-0.1924452219154178,-0.2369095791796866,146.0,-1.0248919901435551,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.948051948051948,0.0,0.0,0.0,-0.9127333206076672,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3558,NVIDIA GeForce 9600 GT Green Edition,GPU,2008-02-21,65.0,0.2312019822551021,0.5049224075435834,505.0,-0.8377371263728057,TSMC,NVIDIA,0.0,192.0,0.0,medium <100,2008.0,2.1041666666666665,0.0,2.0210526315789474,0.0,-0.082989858631498,-0.3351558160293431,0.7985081335007523,-0.5700492493931122
3559,ATI Mobility Radeon 9800,GPU,2004-07-01,130.0,-0.1924452219154178,0.8585864942372354,160.0,-1.0716807060862426,TSMC,ATI,0.0,0.0,0.0,,2004.0,0.5693950177935944,0.0,0.0,0.0,-0.8516678818160152,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3560,NVIDIA GeForce GT 530 OEM,GPU,2011-05-14,40.0,-0.4042688240006779,-0.564695805871364,585.0,-0.744159694487431,TSMC,NVIDIA,0.0,268.8,22.4,medium <100,2011.0,5.043103448275862,0.0,5.376,0.4479999999999999,0.0155393316786978,-0.3351558160293431,0.8986794711002682,0.8888414581613924
3561,NVIDIA GeForce GTX 550 Ti,GPU,2011-03-15,40.0,0.5277550251744662,0.4876705008756004,1170.0,-0.5570048307166816,TSMC,NVIDIA,0.0,691.2,57.6,high <200,2011.0,4.915966386554622,0.0,5.958620689655173,0.496551724137931,0.480246207855315,-0.3351558160293431,1.1804210733000546,1.3136343129598873
3562,AMD Radeon Pro W5500M,GPU,2020-02-10,7.0,0.0899862475315954,-0.2024057658437205,6400.0,-0.4634273988313069,TSMC,AMD,9574.0,4787.0,299.2,medium <100,2020.0,40.50632911392405,112.63529411764706,56.31764705882353,3.52,1.6204406822424289,3.363921078744482,1.7587375685265194,2.069615936942414
3563,NVIDIA GeForce GT 640 OEM,GPU,2012-04-24,28.0,-0.4042688240006779,-0.547443899203381,1270.0,-0.6533895855586176,TSMC,NVIDIA,0.0,612.1,25.5,medium <100,2012.0,10.76271186440678,0.0,12.242,0.51,0.5352529682261327,-0.3351558160293431,1.1441350601814575,0.946410093970842
3564,AMD Radeon R5 Graphics,GPU,2014-09-17,28.0,-0.8985238955329512,0.548052174213541,2410.0,-0.6898847839939137,GF,AMD,0.0,388.1,24.26,low<30,2014.0,9.83673469387755,0.0,25.87333333333333,1.6173333333333335,0.96501691450684,-0.3351558160293431,1.008169895185389,0.9242344792761604
3565,AMD Radeon HD 7540D IGP,GPU,2012-10-02,32.0,-0.1924452219154178,0.5566781275475325,1303.0,-0.6880132353562062,TSMC,AMD,0.0,291.8,0.0,medium <100,2012.0,5.296747967479675,0.0,4.48923076923077,0.0,0.5524589428475676,-0.3351558160293431,0.9231425365497496,-0.5700492493931122
3566,NVIDIA GeForce GTX 675MX Mac Edition,GPU,2013-04-01,28.0,0.3018098496168555,0.9707238875791252,3540.0,-0.7263799824292099,TSMC,NVIDIA,0.0,1933.0,80.53,medium <100,2013.0,12.040816326530612,0.0,19.33,0.8053,1.223026321625205,-0.3351558160293431,1.487662742976902,1.4664472173273404
3567,ATI Radeon X550,GPU,2005-07-01,110.0,-0.1924452219154178,-0.9269858458990076,107.0,-1.0248919901435551,TSMC,ATI,0.0,0.0,0.0,,2005.0,1.445945945945946,0.0,0.0,0.0,-1.1196827523840902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3568,Intel HD Graphics,GPU,2010-01-10,45.0,-0.6160924260859378,-0.5819477125393471,177.0,-1.2747437332775056,Intel,Intel,0.0,96.0,0.0,medium <100,2010.0,1.5526315789473684,0.0,2.742857142857143,0.0,-0.7842876555825941,-0.3351558160293431,0.592783656795195,-0.5700492493931122
3569,NVIDIA GeForce GT 745A,GPU,2013-08-26,28.0,-0.6443355730306392,-0.547443899203381,1270.0,-0.6159586128044677,TSMC,NVIDIA,0.0,702.7,29.28,medium <100,2013.0,10.76271186440678,0.0,21.2939393939394,0.8872727272727273,0.5352529682261327,-0.3351558160293431,1.185348203128713,1.0081128239545003
3570,AMD Radeon HD 7970M,GPU,2012-04-24,28.0,0.3018098496168555,0.2633957141918211,2800.0,-0.603793546659369,TSMC,AMD,0.0,2176.0,136.0,medium <100,2012.0,13.20754716981132,0.0,21.76,1.36,1.065661756906218,-0.3351558160293431,1.5230548169971063,1.706612800052694
3571,NVIDIA GeForce 920M,GPU,2015-03-13,28.0,-0.6443355730306392,-0.8148484525571179,1020.0,-0.5064730174985793,TSMC,NVIDIA,0.0,732.7,30.53,medium <100,2015.0,11.724137931034482,0.0,22.203030303030303,0.9251515151515152,0.3882332946797056,-0.3351558160293431,1.197832018376283,1.0268315216556547
3572,NVIDIA GeForce G110M,GPU,2009-01-08,55.0,-0.912645469005302,-0.5215660392014065,314.0,-1.0248919901435551,TSMC,NVIDIA,0.0,32.0,0.0,low<30,2009.0,2.5950413223140494,0.0,2.2857142857142856,0.0,-0.4011415103026284,-0.3351558160293431,0.2703715396868724,-0.5700492493931122
3573,NVIDIA GeForce RTX 2060 TU104,GPU,2020-01-10,12.0,1.1491042579578954,3.1358381744109947,13600.0,-0.1218697724496892,TSMC,NVIDIA,12900.0,6451.0,201.6,high <200,2020.0,24.95412844036697,80.625,40.31875,1.26,2.1263597263669696,3.484231746329662,1.847930607293914,1.8876602695092823
3574,AMD Radeon R5 M445,GPU,2016-01-01,28.0,-0.1924452219154178,-0.4870622258654404,1550.0,-0.5382893443396066,TSMC,AMD,0.0,706.6,0.0,,2016.0,12.4,0.0,10.87076923076923,0.0,0.6688974703519726,-0.3351558160293431,1.1870008764566151,-0.5700492493931122
3575,AMD Radeon Pro WX 7100 Mobile,GPU,2017-03-01,14.0,0.7254570537873755,0.4359147808716513,5700.0,-0.2875018268868024,GF,AMD,0.0,5728.0,358.0,high <200,2017.0,24.56896551724138,0.0,44.06153846153846,2.753846153846154,1.5427006488519084,-0.3351558160293431,1.812391477806823,2.1523874853126435
3576,NVIDIA GeForce GT 720M,GPU,2013-04-01,28.0,-0.6443355730306392,-0.564695805871364,585.0,-0.6739766205734,TSMC,NVIDIA,0.0,240.0,20.0,medium <100,2013.0,5.043103448275862,0.0,7.272727272727272,0.6060606060606061,0.0155393316786978,-0.3351558160293431,0.8649240849014002,0.8387669222843165
3577,ATI FirePro M7740,GPU,2009-08-04,40.0,-0.2630530892771712,-0.3835507858575423,826.0,-0.7909484104301184,TSMC,ATI,0.0,832.0,166.4,medium <100,2009.0,6.029197080291971,0.0,13.866666666666667,2.773333333333333,0.2467772202096922,-0.3351558160293431,1.2357885587486963,1.7993479129729455
3578,AMD Radeon R7 Mobile Graphics,GPU,2014-02-17,28.0,0.1605941148933488,0.548052174213541,2410.0,-0.8807827450400781,GF,AMD,0.0,425.5,26.59,medium <100,2014.0,9.83673469387755,0.0,4.727777777777778,0.2954444444444444,0.96501691450684,-0.3351558160293431,1.0356134088877889,0.9650624397879892
3579,ATI Radeon X850 PRO,GPU,2004-12-01,130.0,-0.1924452219154178,0.9966017475810997,160.0,-0.9247641380262044,TSMC,ATI,0.0,0.0,0.0,,2004.0,0.5387205387205387,0.0,0.0,0.0,-0.8516678818160152,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3580,AMD Radeon HD 8730A,GPU,2013-04-01,28.0,-0.1924452219154178,-0.901107985897033,950.0,-0.7909484104301184,TSMC,AMD,0.0,537.6,33.6,,2013.0,12.337662337662335,0.0,8.27076923076923,0.5169230769230769,0.3405581047794485,-0.3351558160293431,1.1053946326571753,1.0698264550813192
3581,AMD Radeon HD 6570M Mac Edition,GPU,2009-10-28,40.0,-0.6867002934476912,-0.6682072458792622,627.0,-0.8377371263728057,TSMC,AMD,0.0,480.0,0.0,low<30,2009.0,6.028846153846154,0.0,16.0,0.0,0.0620039910659728,-0.3351558160293431,1.0715728923325232,-0.5700492493931122
3582,NVIDIA GeForce GT 720 OEM,GPU,2017-10-29,28.0,-0.4042688240006779,-0.547443899203381,1270.0,-0.4699778190632831,TSMC,NVIDIA,0.0,381.3,15.89,medium <100,2017.0,10.76271186440678,0.0,7.626,0.3178,0.5352529682261327,-0.3351558160293431,1.0028978251007887,0.7379822625009672
3583,ATI Mobility FireGL V5000,GPU,2005-02-03,110.0,-0.1924452219154178,-0.2196576725117035,120.0,-1.0716807060862426,TSMC,ATI,0.0,0.0,0.0,,2005.0,0.7692307692307693,0.0,0.0,0.0,-1.043388144405902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3584,NVIDIA RTX A4 Mobile,GPU,2021-01-01,8.0,-0.1924452219154178,-0.2886652991836356,624.0,-0.2416488852629688,Samsung,NVIDIA,6144.0,6144.0,96.0,,2021.0,4.216216216216216,94.52307692307691,94.52307692307691,1.476923076923077,0.0587896659076023,3.1849510035259825,1.8333526089332932,1.5468432810771535
3585,ATI Radeon 7000 Mac Edition PCI,GPU,2004-03-14,180.0,-0.7855513077541458,-0.8752301258950586,30.0,-1.2279550173348184,TSMC,ATI,0.0,0.0,0.0,low<30,2004.0,0.375,0.0,0.0,0.0,-1.9575081079055523,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3586,XGI Volari V8 Ultra,GPU,2003-09-15,130.0,-0.1924452219154178,-0.2886652991836356,110.0,-1.0716807060862426,UMC,Other,0.0,0.0,0.0,,2003.0,0.7432432432432432,0.0,0.0,0.0,-1.1012910004117955,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3587,NVIDIA GeForce Go 7600 GT,GPU,2006-08-01,90.0,-0.1924452219154178,-0.4870622258654404,177.0,-0.9313145582581804,TSMC,NVIDIA,0.0,0.0,0.0,,2006.0,1.416,0.0,0.0,0.0,-0.7842876555825941,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3589,AMD Radeon R5 M230,GPU,2014-01-07,28.0,-0.1924452219154178,-1.0822530059108548,690.0,-0.6692977489791313,TSMC,AMD,0.0,547.2,34.2,,2014.0,12.321428571428571,0.0,8.418461538461539,0.5261538461538462,0.1261759258842844,-0.3351558160293431,1.110677546723806,1.077782031828306
3590,NVIDIA GeForce Go 6200 TE,GPU,2005-09-29,110.0,-0.1924452219154178,-0.2369095791796866,146.0,-1.11846942202893,TSMC,NVIDIA,0.0,0.0,0.0,,2005.0,0.948051948051948,0.0,0.0,0.0,-0.9127333206076672,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
3591,ATI Mobility Radeon HD 3450,GPU,2008-01-07,55.0,-0.1924452219154178,-0.9873675192369482,181.0,-0.9313145582581804,TSMC,ATI,0.0,40.0,0.0,,2008.0,2.701492537313433,0.0,0.6153846153846154,0.0,-0.7693702204631407,-0.3351558160293431,0.3352797245219083,-0.5700492493931122
